source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,El Puerto recupera residuos del mar colaborando con el proyecto “Upecyling the Oceans” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8988,2025-04-28,633,"El Puerto de Marínlleva retirados 120 kilos de basura marina con las primeras acciones del proyecto Upcycling the Oceans, según informa la propia Autoridad Portuaria en su boletín de noticias",2025-04,2025
Carriola de Marín,"El Cine Seixo proyecta “MOON MI AMIGO PANDA” y “UN FUNERAL DE LOCOS” , desde hoy hasta el domingo - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8997,2025-04-25,630,"El Cine Seixo anuncia su cartelera de proyecciones desde hoy jueves día 1 al domingo día 4 ambos inclusive. Las películas que podrán visionarse son“Moon mi amigo Panda”y“Un funeral de locos”,atendiendo a los siguientes pases:",2025-04,2025
Carriola de Marín,Desde hoy y hasta el día 20 permanecerá abierto al público el Centro de Interpretación de los Petróglifos de Mogor - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8898,2025-04-12,622,"Las perspectivas climatológicas son inciertas realmente después del veranillo vivido esta semana pero, de cualquier manera, a la limpieza de playas que se realizó esta semana, se une el anuncio de la apertura del Centro de Interpretación de los Petróglifos de Mogor desde hoy sábado día 12 hasta el domingo día 20.",2025-04,2025
Carriola de Marín,RINCÓN DE LA PEDAGOGÍA(*): Menores de Canarias - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8982,2025-04-27,617,LOS MENORES DE CANARIAS NO LLENAN NUESTROS CENTROS... YA ESTABAN LLENOS,2025-04,2025
Carriola de Marín,RINCÓN DE LA PEDAGOGÍA(*): La vida de los menores - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8855,2025-04-06,604,UNA BUENA CALIDAD DE VIDA SOCIAL EMPIEZA POR MEJORAR LA VIDA DE SUS MENORES,2025-04,2025
Carriola de Marín,Mañán luns empeza a recollida de tickets de compra para participar na campaña “ Semana Nai Estrela” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8984,2025-04-27,599,(*) Yonathan Carreira Figueiraé o Director Xerente Asociación Centro Comercial Local Estrela de Marín,2025-04,2025
Carriola de Marín,A Deputación recomenda incrementar a vixilancia nas viñas ante o posible incremento de esporas de mildio - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8823,2025-04-01,588,A Estación Fitopatolóxica Areeiro avisou recentementeda importancia de comprobar a maquinaria de tratamentos e adquirir o produto para a primeira aplicación ante a aparición das primeiras esporasde mildio,2025-04,2025
Carriola de Marín,"RINCÓN DE LA PEDAGOGÍA(*): ¿Premiar?, ¿Castigar?...Enseñar - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8946,2025-04-20,586,Entender la paternidad y maternidad como un acompañamiento,2025-04,2025
Carriola de Marín,El ENCE-Marín consigue un valioso triunfo en Canarias que le permite soñar con la permanencia en la categoría - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8990,2025-04-28,577,"Por fin llegó una jornada positiva para el Ence Marín en Primera División. victoria sin grandes alardes, pero victoria definitiva de las marinenses sobre el Gran Canaria Teldeportivo, por 2-4que,unido a las derrotas de sus rivales directos por la permanencia, excepto el empate de Alcantarilla, permite ver conesperanza yoptimismo el futuro, o sea las tres próximas jornadas.",2025-04,2025
Carriola de Marín,Fallece Doña BELIA RODRÍGUEZ DOPAZO a los 97 años de edad - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8876,2025-04-09,573,"La funeraria SAN MARCOS comunica el fallecimientoHOYdía 9, de abril de DoñaBELIA RODRÍGUEZ DOPAZOcuyos restos mortales permanecerán en el Tanatorio SAN MARCOS, de Marín, salanº1hasta el momento de su traslado,mañana JUEVES día 10de abril a lasSEISde la tarde para su inhumación en el cementerio municipal de O Campo.",2025-04,2025
Carriola de Marín,RINCÓN DE LA PEDAGOGÍA(*): Las mentiras y las “chuletas” en exámenes - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8903,2025-04-13,562,"MENTIR, PLAGIAR, SIEMPRE ES CUESTIONABLE, PERO NO SIEMPRE DETECTABLE",2025-04,2025
Carriola de Marín,Fallece Doña DOLORES RÚA DOPAZO “A Correxedora”  a los 95 años de edad - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8957,2025-04-21,554,"La funeraria SAN MARCOS comunica el fallecimiento hoy día 21 de abril de DoñaDOLORES RÚA DOPAZOcuyos restos mortales permanecerán en el Tanatorio SAN MARCOS, de Marín, sala número2, hasta el momento de su traslado,mañana martesdía22de abril a lasseis menos cuartode la tarde para su inhumación al el cementerio municipal de O Campo.",2025-04,2025
Carriola de Marín,"La Escuela Naval acoge hoy un acto de Jura de Bandera de Reservistas, IMECARES y personal Civil - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8841,2025-04-04,526,"Los aspirantes a Oficiales Reservistas que a lo largo de las últimas semanas han venido preparándose en las instalaciones de la Escuela Naval Militar de Marín jurarán hoy Bandera en un acto que se iniciará a las 212,30 horas",2025-04,2025
Carriola de Marín,La Comunidad religiosa del colegio Inmaculada refuerza la presencia del colectivo “Celadoras de la Medalla Milagrosa” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8826,2025-04-02,508,"La comunidad religiosa de las Hermanas de la Caridad, de la orden de San Vicente de Paúl, entidad que rige el Colegio Inmaculada de Marín desde hace mas de un siglo, cuenta en su seno con un grupo piadoso denominado “Celadoras de la Medalla Milagrosa”.",2025-04,2025
Carriola de Marín,Nueva campaña de promoción por el “Día de la Madre” en el mercado municipal de abastos - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8896,2025-04-12,463,Una nueva acción de dinamización comercial de los vendedores de la Plaza de Abastos se pone en marcha con ocasión del “Día de la Madre” desde el próximo miércoles 16 de abril hasta el domingo día 4 de mayo fecha de la mencionada celebración.,2025-04,2025
Carriola de Marín,"Con la temporada de “furanchos” en pleno apogeo, reabre hoy jueves, día 11, el del “Iglesario de Cela” - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8890,2025-04-11,427,"En Galicia tenemos una especialidad de establecimientos gastronómicos, los furanchos, que asombra a los visitantes de otras comunidades que, sobre todo en la época de primavera, que es la fuerte y el verano, mientras se mantengan abiertos, son el paraíso increíble para muchos de los que por aquí andan.",2025-04,2025
Carriola de Marín,Bacheos e conexións diversas protagonizan obras complementarias na Avenida de Ourense e Jaime Janer - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8825,2025-04-01,417,"O centro urbano de Marín está estes días sendo obxecto de varias obras no trazado daAvenida de Ourense, correspondentes a diferentes actuaciónsdas que desde o concello manifestan“sabemos o molestas que poden resultar as obras, pero estanse tratando de coordinar todas as actuacións, que son relevantes e necesarias de levar a cabo”.",2025-04,2025
Carriola de Marín,Máxima tensión en la liga Ranking Pádel; Se define el futuro en primera y tercera división - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8885,2025-04-10,411,"La Liga Ranking Pádel (LRP) entra en una fase decisivay con cada jornada, los partidos se vuelven más intensos y los puntos, más valiosos. Las clasificaciones de la Primera y la Tercera División reflejan el alto nivel competitivo y la entrega de todos los jugadores, que se esfuerzan por alcanzar sus objetivos: el campeonato en la máxima categoría y el ascenso en la tercera.",2025-04,2025
Carriola de Marín,El Concello madruga en la oferta de plazas para los campamentos de conciliación del próximo verano - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8973,2025-04-25,405,"Menos de dos meses faltan para que la grey infantil abandone los centros escolares rumbo a las vacaciones de verano y, desde ya hace varios años, en el Concello se busca el modo de ofrecerles unos días de ocupación que posibiliten, a la vez, la denominada “conciliación familiar”",2025-04,2025
Carriola de Marín,Misas funeral por el eterno descanso de JOSÉ ANTONIO LÓPEZ LOIRA  “Restaurante A Goleta” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8955,2025-04-21,396,"La funeraria SAN MARCOS recuerda que la Misa funeral por eterno descanso del alma deJOSÉ ANTONIO LÓPEZ LOIRA, fallecido el pasado día16 de abrila los 75 años de edad, seráMAÑANAmartes, día22de abril a lasocho de la tardeen la Iglesia Parroquial de Santa María deArdándonde también el próximolunes día 28a la misma hora se oficiará otro funeral con la misma intención. D.E.P.",2025-04,2025
Carriola de Marín,Marín será a “Vila do Libro” entre o 16 e o 18  de maio dats en torno ao Día das Letras Galegas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8967,2025-04-24,391,"A localidade acollerá o festival literario entre o 16 e o 18 de maio.O programa completo, que tamén renderá homenaxe ás cantareiras e á poesía popular, será anunciado proximamente",2025-04,2025
Carriola de Marín,El Padel camina hacia adelante en la adquisición de jugadores que mejoran su vida con su práctica. Hoy José Casás - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8971,2025-04-27,364,"José  Casás, jugador de padel defiende la práctica de este deporte desde el punto de vista de un disfrute del juego que además ayuda a la mejora de la salud y el bienestar físico",2025-04,2025
Carriola de Marín,A Xunta achega o programa “Que non te líen; ti elixes” a prol de avanzas na presenza feminina en sectores masculinizados - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8868,2025-04-08,330,"O secretario xeral de Emprego e Relacións Laborais, Pablo Fernández, achegouseonteata o colexio CPR Plurilingüe San Narciso de Marín, onde os alumnos de 3º e 4º da Educación Secundaria Obrigatoria (ESO) participaron nunha xornada enmarcada na iniciativa promovida pola XuntaQue non te líen, ti elixes.",2025-04,2025
Carriola de Marín,"Artur Mas, Anxo Quintana y Álvaro X. López compartirán mesa redonda en la Biblioteca  el día 25 de abril   - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8927,2025-04-16,309,"Organizado por el “Grupo Aberto de Marín”, el próximo día 25 de abril tendrá lugar un acto en la Biblioteca Pública ""Vidal Pazos"" que contará con la presencia del expresidente de la Generalitat de Cataluña,Artur Mas i Gavarróa quien acompañarán el ex-vicepresidente de la Xunta de GaliciaAnxo Quintanay el profesor de Ciencia Política de la Universidd de VigoÁlvaro Xosé López Mira.",2025-04,2025
Carriola de Marín,O Concello defende a natureza urbanística e medioambiental de Marín   - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8925,2025-04-16,303,"O Goberno local inviste 800.000 euros anuais en mantemento e replantación de todas aszonas verdes do municipio e agora busca optar a unha subvención da Xunta de Galicia de 150.000 euros para seguir a impulsar o seu modelo de cidade máis sostible e habitable,centrado na Avenida de Ourense, Concepción Arenal e o Paseo Alcalde Blanco",2025-04,2025
Carriola de Marín,"El Cine Seixo proyecta “LA LUZ DE AISHA” y “ANTES DE NÓS” , desde hoy hasta el domingo - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/9156,2025-04-30,295,"El Cine Seixo anuncia su cartelera de proyecciones desde hoy jueves día 1 al domingo día 4 ambos inclusive. Las películas que podrán visionarse son“La luz de Ashia”y“antes de nós”,atendiendo a los siguientes pases:",2025-04,2025
Carriola de Marín,Jesús Barcala un jugador de pádel que elogia este deporte y anima a su práctica sin temores y con sentido - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8857,2025-04-06,276,Jesús Barcala un jugador de pádel que elogia este deporte y anima a su práctica sin temores y con sentido,2025-04,2025
Carriola de Marín,Transporte y dinamización social temas tratados en reunión de la alcaldesa con la asociación San José de Cantodarea - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8893,2025-04-11,274,La alcaldesa María Ramallo acompañada de los concejales Santos Costa y Estévez Salazar mantuvieron ayer una reunión con miembros de la asociación“San Xosé do Cantodarea”en cuyo transcurso los vecinos expusieron sus demandas principalmente centradas en la necesidad de reforzar las líneas de transporte urbano.,2025-04,2025
Carriola de Marín,Deputación Provincial:  Obradoiros de Semana Santa para nenos e nenas - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/8869,2025-04-08,269,Deputación Provincial:  Obradoiros de Semana Santa para nenos e nenas,2025-04,2025
